idpozo,idempresa,empresa,cuenca,provincia,formacion,tipo_de_recurso,n_meses,prod_pet_annual
3619,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,393.26237794
3620,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,pircala,CONVENCIONAL,12,0.0
3621,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,11,156.425121719
3622,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,huitrín,CONVENCIONAL,12,0.0
3623,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,476.43425303
3627,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,huitrín,CONVENCIONAL,12,246.64036
3629,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,huitrín,CONVENCIONAL,12,15.00612
3631,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,grupo neuquén,CONVENCIONAL,12,144.84785
3632,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,395.19429218
3640,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,12,248.195745872
3653,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,9,19.926505921
3657,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,141.131398446
3673,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,6,255.12757653
3674,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,68.573750596
3678,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,grupo neuquén,CONVENCIONAL,12,0.0
3680,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,1244.56350729
3687,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,huitrín,CONVENCIONAL,12,1634.64139
5731,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,11,708.9163051300001
5733,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,334.09450922
5734,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,381.926557366
5735,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,741.9134687
5738,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,280.516007413
5740,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,1558.07979185
5741,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,731.94356635
5742,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,393.269449044
5745,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,712.9698418
5751,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,10,82.284976262
5754,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,369.08060799
5755,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,388.46051229
5757,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,599.98859838
5759,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,647.96746437
5763,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,1118.87983362
5772,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,tordillo,CONVENCIONAL,12,471.65227663
5773,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,677.612985118
5774,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,633.77386199
5775,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,698.04066656
5783,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,11.967943089
5788,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,355.1441827
5790,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,797.93759986
5805,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,tordillo,CONVENCIONAL,12,413.47627945
5806,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,620.19235509
5812,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,1409.27711692
5822,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,9,275.96740496
5824,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,8,427.78342122000004
5826,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,2,19.129765632999998
5848,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,97.55602935099999
5879,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,1370.02815775
5892,PET,PETROLSUR ENERGIA S.A. ,NEUQUINA,Neuquén,lajas,CONVENCIONAL,11,65.52
5893,PET,PETROLSUR ENERGIA S.A. ,NEUQUINA,Neuquén,lajas,CONVENCIONAL,11,67.22
5898,PET,PETROLSUR ENERGIA S.A. ,NEUQUINA,Neuquén,lajas,CONVENCIONAL,11,66.86
5899,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,719.78125192
5900,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,105.947048717
5916,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,488.00926950999997
5918,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,292.08243536
5919,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,497.96420761
5954,PES,PATAGONIA ENERGY S.A.,NEUQUINA,Neuquén,mulichinco,CONVENCIONAL,12,926.995
5960,PES,PATAGONIA ENERGY S.A.,NEUQUINA,Neuquén,mulichinco,CONVENCIONAL,12,295.19
5981,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,punta rosada,CONVENCIONAL,12,306.3180434
5984,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,56.45736
5984,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,473.53051
5993,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,6.179709
5993,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,3,38.233504
5997,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,30.53517
5997,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,291.32755
6001,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,258.1348
6001,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,3872.8183
6002,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,498.85561
6005,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1363.4981
6008,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,174.3439
6008,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,1355.8608
6020,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,132.4105
6020,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,824.9714
6029,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,269.8332
6029,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,1696.244818
6031,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,157.1975
6031,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1511.74178
6061,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,45.13895
6061,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,589.18263
6064,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,114.5117
6064,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1288.65109
6076,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,4,125.559803
6079,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,54.87481
6079,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,575.2272800000001
6086,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,127.076
6086,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1372.7279
6098,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,112.0248
6098,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,875.58705
6137,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,20.32552
6137,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,597.24475
6139,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,44.05762
6139,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,661.01896
6157,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,98.22436
6157,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,5,244.97388999999998
6159,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,74.80829
6159,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,769.67536
6162,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,52.70059
6162,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,696.40929
6170,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,7,108.43582
6173,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,114.7522
6173,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1259.6073
6175,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,80.35734
6175,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,790.43676
6176,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,100.2062
6176,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,9,1115.24468
6182,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,78.99317
6182,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,9,586.91295
6193,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,146.4611
6193,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1046.13487
6224,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,71.97989
6224,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,630.91963
6239,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,57.2779
6239,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,8,413.430918
6247,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,48.67926
6247,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,378.7523
6252,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,103.7946
6252,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,557.33714
6274,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,57.99502
6274,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,750.08794
6288,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,8,279.384506
6308,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,22.88695
6308,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,296.23437
6310,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,37.09629
6310,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,323.83061999999995
6313,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,191.6
6313,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,2450.7999
6314,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,78.31974
6314,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,670.2264299999999
6320,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,6.164276
6320,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,8,193.34678
6328,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,46.56277
6328,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,512.37562
6335,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,58.32853
6335,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,4,225.05458
6336,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,111.0302
6336,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,977.42487
6338,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,54.67759
6338,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,334.055
6342,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,25.01017
6342,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,404.46812
6350,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,228.345637
6356,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,2,54.47057
6366,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,0.0
6372,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,48.62094
6372,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,728.78445
6379,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,33.60288
6379,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,392.70161
6383,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,15.96988
6383,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,230.76653
6392,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,14.88277
6392,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,415.63405
6404,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,79.78204
6404,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,10,558.82483
6411,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,17.22053
6411,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,237.71923
6416,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,68.34338
6416,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,541.32965
6420,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,68.54541
6420,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,3.8744
6425,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,262.08658
6437,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,35.53939
6437,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,337.86048999999997
6438,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,47.56931
6438,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,9,373.17345
6465,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,15.91215
6465,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,139.819639
6471,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,76.71313
6471,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,503.66130999999996
6483,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,117.7611
6483,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1420.86605
6484,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,95.06727
6484,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,8,475.9392
6485,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,30.41973
6485,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,9,224.71947
6494,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,0.0
6494,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,10,63.038276
6497,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,30.16479
6497,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,293.56218
6507,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,43.30727
6520,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,105.1318
6520,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,950.18034
6533,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,89.20202
6533,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1132.01973
6543,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,14.41137
6543,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,6,95.491838
6553,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,6,158.41446
6567,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,79.56558
6567,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,963.53524
6571,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,361.9197
6571,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,5041.4469
6575,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,133.0118
6575,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,9,863.82752
6583,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,27.24243
6583,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,9,326.87994000000003
6588,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,118.2925
6588,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,630.76892
6592,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,32.82203
6592,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,460.67063
6594,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,19.31297
6594,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,144.472484
6624,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,73.87671
6624,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,781.22104
6629,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,23.35835
6629,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,174.065896
6631,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,2,58.55054
6633,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,128.3266
6633,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,948.47734
6639,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,121.2227
6639,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,1620.2707
6641,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,1,251.8863
6641,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,el trebol,CONVENCIONAL,11,2097.0452
6646,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,53.48947
6646,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,662.3339
6655,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,1,309.9753
